frame_number,landmark,x,y,z
9307,LEFT_WRIST,0.4465,0.5713,-0.2312
9307,RIGHT_WRIST,0.3342,0.5902,-0.212
9307,LEFT_PINKY,0.445,0.6059,-0.2661
9307,RIGHT_PINKY,0.3366,0.6226,-0.2497
9307,LEFT_INDEX,0.4311,0.6015,-0.2992
9307,RIGHT_INDEX,0.3455,0.6193,-0.2908
9307,LEFT_THUMB,0.429,0.5907,-0.244
9307,RIGHT_THUMB,0.3468,0.6072,-0.2296
9307,LEFT_HIP,0.4331,0.5659,-0.0035
9307,RIGHT_HIP,0.3684,0.5616,0.0036
9307,LEFT_KNEE,0.4241,0.7486,-0.0619
9307,RIGHT_KNEE,0.3756,0.7279,-0.2357
9307,LEFT_ANKLE,0.4056,0.9204,0.1255
9307,RIGHT_ANKLE,0.3729,0.8994,-0.0888
9307,LEFT_HEEL,0.4046,0.9406,0.1332
9307,RIGHT_HEEL,0.3883,0.9176,-0.0827
9307,LEFT_FOOT_INDEX,0.3986,0.9879,-0.0423
9307,RIGHT_FOOT_INDEX,0.3494,0.9716,-0.266
9308,NOSE,0.3778,0.2717,-0.5063
9308,LEFT_EYE_INNER,0.3836,0.2521,-0.4904
9308,LEFT_EYE,0.3879,0.2503,-0.4904
9308,LEFT_EYE_OUTER,0.3927,0.2485,-0.4905
9308,RIGHT_EYE_INNER,0.3701,0.2555,-0.4891
9308,RIGHT_EYE,0.3658,0.2558,-0.4892
9308,RIGHT_EYE_OUTER,0.3619,0.2563,-0.4893
9308,LEFT_EAR,0.3989,0.2486,-0.3402
9308,RIGHT_EAR,0.3594,0.2578,-0.3372
9308,MOUTH_LEFT,0.3891,0.2845,-0.445
9308,MOUTH_RIGHT,0.3725,0.2885,-0.4441
9308,LEFT_SHOULDER,0.4539,0.3304,-0.212
9308,RIGHT_SHOULDER,0.3346,0.3467,-0.1845
9308,LEFT_ELBOW,0.4721,0.4591,-0.1564
9308,RIGHT_ELBOW,0.3282,0.4739,-0.1192
9308,LEFT_WRIST,0.4388,0.5712,-0.2518
9308,RIGHT_WRIST,0.336,0.5822,-0.255
9308,LEFT_PINKY,0.4343,0.6059,-0.2859
9308,RIGHT_PINKY,0.3384,0.615,-0.2965
9308,LEFT_INDEX,0.4218,0.6015,-0.3163
9308,RIGHT_INDEX,0.3467,0.6109,-0.3307
9308,LEFT_THUMB,0.4203,0.5907,-0.2624
9308,RIGHT_THUMB,0.3481,0.5983,-0.2704
9308,LEFT_HIP,0.4309,0.5618,-0.0081
9308,RIGHT_HIP,0.3655,0.5539,0.008
9308,LEFT_KNEE,0.4197,0.7482,-0.0661
9308,RIGHT_KNEE,0.3672,0.728,-0.1622
9308,LEFT_ANKLE,0.4054,0.9227,0.0959
9308,RIGHT_ANKLE,0.3635,0.9046,-0.0317
9308,LEFT_HEEL,0.405,0.9451,0.1007
9308,RIGHT_HEEL,0.3777,0.9227,-0.0344
9308,LEFT_FOOT_INDEX,0.3926,0.9887,-0.0762
9308,RIGHT_FOOT_INDEX,0.342,0.9748,-0.2423
9309,NOSE,0.3777,0.2716,-0.4964
9309,LEFT_EYE_INNER,0.3838,0.2521,-0.4819
9309,LEFT_EYE,0.3882,0.2503,-0.4819
9309,LEFT_EYE_OUTER,0.393,0.2486,-0.482
9309,RIGHT_EYE_INNER,0.3701,0.255,-0.4801
9309,RIGHT_EYE,0.3658,0.2553,-0.4801
9309,RIGHT_EYE_OUTER,0.3619,0.2554,-0.4802
9309,LEFT_EAR,0.3993,0.2486,-0.3365
9309,RIGHT_EAR,0.3595,0.2567,-0.3311
9309,MOUTH_LEFT,0.3886,0.2846,-0.4358
9309,MOUTH_RIGHT,0.3723,0.2882,-0.4343
9309,LEFT_SHOULDER,0.4527,0.3308,-0.2092
9309,RIGHT_SHOULDER,0.334,0.3426,-0.1752
9309,LEFT_ELBOW,0.4663,0.4621,-0.151
9309,RIGHT_ELBOW,0.3281,0.4694,-0.1184
9309,LEFT_WRIST,0.43,0.5712,-0.2499
9309,RIGHT_WRIST,0.3375,0.5718,-0.2472
9309,LEFT_PINKY,0.4258,0.6058,-0.2854
9309,RIGHT_PINKY,0.3388,0.6049,-0.2874
9309,LEFT_INDEX,0.4133,0.6016,-0.3167
9309,RIGHT_INDEX,0.3462,0.6006,-0.3244
9309,LEFT_THUMB,0.4116,0.5907,-0.2612
9309,RIGHT_THUMB,0.3483,0.5877,-0.2637
9309,LEFT_HIP,0.4282,0.5597,-0.0142
9309,RIGHT_HIP,0.3645,0.5523,0.0141
9309,LEFT_KNEE,0.4158,0.7473,-0.0707
9309,RIGHT_KNEE,0.3627,0.7294,-0.0733
9309,LEFT_ANKLE,0.405,0.9224,0.0726
9309,RIGHT_ANKLE,0.3605,0.9064,0.0723
9309,LEFT_HEEL,0.4049,0.9445,0.0757
9309,RIGHT_HEEL,0.3715,0.9248,0.0767
9309,LEFT_FOOT_INDEX,0.393,0.9877,-0.0978
9309,RIGHT_FOOT_INDEX,0.3382,0.9727,-0.0951
9310,NOSE,0.3775,0.2727,-0.4361
9310,LEFT_EYE_INNER,0.3837,0.2531,-0.424
9310,LEFT_EYE,0.3882,0.2511,-0.4241
9310,LEFT_EYE_OUTER,0.393,0.2492,-0.4241
9310,RIGHT_EYE_INNER,0.37,0.2561,-0.4194
9310,RIGHT_EYE,0.3656,0.2563,-0.4195
9310,RIGHT_EYE_OUTER,0.3618,0.2564,-0.4195
9310,LEFT_EAR,0.3993,0.2489,-0.2879
9310,RIGHT_EAR,0.3595,0.2569,-0.2687
9310,MOUTH_LEFT,0.3881,0.2854,-0.3786
9310,MOUTH_RIGHT,0.3723,0.2889,-0.3733
9310,LEFT_SHOULDER,0.4501,0.3308,-0.1779
9310,RIGHT_SHOULDER,0.3339,0.339,-0.1131
9310,LEFT_ELBOW,0.4578,0.4617,-0.1276
9310,RIGHT_ELBOW,0.3275,0.4613,-0.0537
9310,LEFT_WRIST,0.4256,0.5676,-0.2308
9310,RIGHT_WRIST,0.3381,0.5534,-0.2077
9310,LEFT_PINKY,0.4212,0.6046,-0.2704
9310,RIGHT_PINKY,0.3398,0.5887,-0.2495
9310,LEFT_INDEX,0.4072,0.6011,-0.303
9310,RIGHT_INDEX,0.3465,0.5829,-0.2844
9310,LEFT_THUMB,0.4056,0.5893,-0.2431
9310,RIGHT_THUMB,0.3487,0.5693,-0.2243
9310,LEFT_HIP,0.4269,0.5565,-0.023
9310,RIGHT_HIP,0.364,0.5512,0.0231
9310,LEFT_KNEE,0.4126,0.7458,-0.0725
9310,RIGHT_KNEE,0.3599,0.7298,-0.05
9310,LEFT_ANKLE,0.405,0.9209,0.0559
9310,RIGHT_ANKLE,0.3602,0.9059,0.0767
9310,LEFT_HEEL,0.4051,0.9443,0.0577
9310,RIGHT_HEEL,0.3691,0.9242,0.0799
9310,LEFT_FOOT_INDEX,0.3934,0.9833,-0.1117
9310,RIGHT_FOOT_INDEX,0.3372,0.9708,-0.0851
9311,NOSE,0.3772,0.2734,-0.4572
9311,LEFT_EYE_INNER,0.3835,0.2539,-0.4438
9311,LEFT_EYE,0.3879,0.2518,-0.4438
9311,LEFT_EYE_OUTER,0.3926,0.2498,-0.4438
9311,RIGHT_EYE_INNER,0.3699,0.2566,-0.4338
9311,RIGHT_EYE,0.3653,0.2568,-0.4338
9311,RIGHT_EYE_OUTER,0.3616,0.2568,-0.4339
9311,LEFT_EAR,0.399,0.2489,-0.3077
9311,RIGHT_EAR,0.3593,0.2569,-0.2927
9311,MOUTH_LEFT,0.3876,0.2859,-0.4012
9311,MOUTH_RIGHT,0.3721,0.2892,-0.3909
9311,LEFT_SHOULDER,0.4461,0.3311,-0.1822
9311,RIGHT_SHOULDER,0.3333,0.3388,-0.1358
9311,LEFT_ELBOW,0.4512,0.4613,-0.1334
9311,RIGHT_ELBOW,0.3268,0.4606,-0.0813
9311,LEFT_WRIST,0.4187,0.5648,-0.235
9311,RIGHT_WRIST,0.3407,0.5533,-0.2298
9311,LEFT_PINKY,0.4134,0.6044,-0.2735
9311,RIGHT_PINKY,0.3451,0.5891,-0.2712
9311,LEFT_INDEX,0.3991,0.6011,-0.3067
9311,RIGHT_INDEX,0.353,0.5847,-0.301
9311,LEFT_THUMB,0.3986,0.5885,-0.2477
9311,RIGHT_THUMB,0.3536,0.5701,-0.2437
9311,LEFT_HIP,0.4251,0.5522,-0.0253
9311,RIGHT_HIP,0.3628,0.548,0.0253
9311,LEFT_KNEE,0.411,0.7413,-0.0744
9311,RIGHT_KNEE,0.3575,0.7304,-0.03
9311,LEFT_ANKLE,0.4052,0.9199,0.0225
9311,RIGHT_ANKLE,0.3592,0.9084,0.0707
9311,LEFT_HEEL,0.405,0.9432,0.0213
9311,RIGHT_HEEL,0.3672,0.9296,0.0716
9311,LEFT_FOOT_INDEX,0.3936,0.9784,-0.1452
9311,RIGHT_FOOT_INDEX,0.3361,0.9709,-0.0906
9312,NOSE,0.377,0.2739,-0.5354
9312,LEFT_EYE_INNER,0.3829,0.2543,-0.5255
9312,LEFT_EYE,0.3873,0.2523,-0.5255
9312,LEFT_EYE_OUTER,0.3921,0.2503,-0.5256
9312,RIGHT_EYE_INNER,0.3697,0.2569,-0.522
9312,RIGHT_EYE,0.3653,0.257,-0.5221
9312,RIGHT_EYE_OUTER,0.3615,0.257,-0.5222
9312,LEFT_EAR,0.3989,0.2491,-0.3849
9312,RIGHT_EAR,0.3588,0.2565,-0.3749
9312,MOUTH_LEFT,0.387,0.2862,-0.4744
9312,MOUTH_RIGHT,0.3716,0.2893,-0.4711
9312,LEFT_SHOULDER,0.4422,0.3315,-0.2519
9312,RIGHT_SHOULDER,0.33,0.3377,-0.2089
9312,LEFT_ELBOW,0.4429,0.4647,-0.1864
9312,RIGHT_ELBOW,0.3258,0.4592,-0.1467
9312,LEFT_WRIST,0.4082,0.5649,-0.2856
9312,RIGHT_WRIST,0.3442,0.5557,-0.2873
9312,LEFT_PINKY,0.4033,0.6043,-0.3252
9312,RIGHT_PINKY,0.3497,0.5905,-0.3282
9312,LEFT_INDEX,0.3897,0.6004,-0.36
9312,RIGHT_INDEX,0.3584,0.5858,-0.3602
9312,LEFT_THUMB,0.3889,0.5879,-0.2992
9312,RIGHT_THUMB,0.3576,0.5712,-0.3014
9312,LEFT_HIP,0.4217,0.5472,-0.0282
9312,RIGHT_HIP,0.3588,0.5425,0.0282
9312,LEFT_KNEE,0.4047,0.7341,-0.0834
9312,RIGHT_KNEE,0.3588,0.7301,-0.0435
9312,LEFT_ANKLE,0.4,0.9124,0.0128
9312,RIGHT_ANKLE,0.3595,0.91,0.0573
9312,LEFT_HEEL,0.3965,0.9373,0.0121
9312,RIGHT_HEEL,0.3678,0.933,0.0587
9312,LEFT_FOOT_INDEX,0.3917,0.9694,-0.1513
9312,RIGHT_FOOT_INDEX,0.3388,0.9701,-0.1078
9313,NOSE,0.3755,0.2734,-0.4561
9313,LEFT_EYE_INNER,0.3817,0.2537,-0.4434
9313,LEFT_EYE,0.3864,0.2519,-0.4434
9313,LEFT_EYE_OUTER,0.3908,0.2502,-0.4434
9313,RIGHT_EYE_INNER,0.3679,0.2561,-0.4397
9313,RIGHT_EYE,0.3637,0.2559,-0.4398
9313,RIGHT_EYE_OUTER,0.3603,0.2558,-0.4399
9313,LEFT_EAR,0.3973,0.2491,-0.3087
9313,RIGHT_EAR,0.3568,0.2551,-0.2956
9313,MOUTH_LEFT,0.385,0.2859,-0.3988
9313,MOUTH_RIGHT,0.3698,0.2879,-0.3954
9313,LEFT_SHOULDER,0.4381,0.3338,-0.2218
9313,RIGHT_SHOULDER,0.3272,0.3376,-0.1406
9313,LEFT_ELBOW,0.4368,0.4707,-0.1734
9313,RIGHT_ELBOW,0.3248,0.4572,-0.1068
9313,LEFT_WRIST,0.3999,0.565,-0.2779
9313,RIGHT_WRIST,0.3443,0.5476,-0.2841
9313,LEFT_PINKY,0.3949,0.6043,-0.3129
9313,RIGHT_PINKY,0.3492,0.5846,-0.3155
9313,LEFT_INDEX,0.3798,0.5997,-0.3537
9313,RIGHT_INDEX,0.3573,0.5799,-0.344
9313,LEFT_THUMB,0.3789,0.5874,-0.2953
9313,RIGHT_THUMB,0.3567,0.564,-0.2926
9313,LEFT_HIP,0.4171,0.5442,-0.0426
9313,RIGHT_HIP,0.356,0.5391,0.0426
9313,LEFT_KNEE,0.3866,0.7315,-0.1337
9313,RIGHT_KNEE,0.3592,0.729,-0.0511
9313,LEFT_ANKLE,0.3894,0.9061,-0.0455
9313,RIGHT_ANKLE,0.3668,0.9101,0.0439
9313,LEFT_HEEL,0.388,0.9298,-0.0453
9313,RIGHT_HEEL,0.376,0.9344,0.0374
9313,LEFT_FOOT_INDEX,0.3774,0.9662,-0.192
9313,RIGHT_FOOT_INDEX,0.3417,0.9697,-0.1121
9314,NOSE,0.3732,0.2729,-0.4872
9314,LEFT_EYE_INNER,0.3796,0.2534,-0.4741
9314,LEFT_EYE,0.3845,0.2518,-0.4741
9314,LEFT_EYE_OUTER,0.3888,0.2502,-0.4742
9314,RIGHT_EYE_INNER,0.3656,0.2557,-0.4725
9314,RIGHT_EYE,0.3617,0.2556,-0.4726
9314,RIGHT_EYE_OUTER,0.3583,0.2554,-0.4726
9314,LEFT_EAR,0.3949,0.2489,-0.3346
9314,RIGHT_EAR,0.3536,0.2545,-0.33
9314,MOUTH_LEFT,0.3824,0.2857,-0.4277
9314,MOUTH_RIGHT,0.3672,0.2872,-0.427
9314,LEFT_SHOULDER,0.4339,0.3339,-0.2302
9314,RIGHT_SHOULDER,0.3228,0.3381,-0.1697
9314,LEFT_ELBOW,0.4347,0.4693,-0.1749
9314,RIGHT_ELBOW,0.3214,0.4581,-0.128
9314,LEFT_WRIST,0.3988,0.5645,-0.277
9314,RIGHT_WRIST,0.3436,0.5509,-0.2781
9314,LEFT_PINKY,0.3933,0.6034,-0.3177
9314,RIGHT_PINKY,0.3476,0.5854,-0.3187
9314,LEFT_INDEX,0.3778,0.598,-0.3514
9314,RIGHT_INDEX,0.3556,0.5817,-0.3501
9314,LEFT_THUMB,0.3768,0.5859,-0.2908
9314,RIGHT_THUMB,0.3554,0.567,-0.2915
9314,LEFT_HIP,0.4152,0.541,-0.0398
9314,RIGHT_HIP,0.3525,0.5375,0.0397
9314,LEFT_KNEE,0.3928,0.7297,-0.1155
9314,RIGHT_KNEE,0.3561,0.727,-0.0354
9314,LEFT_ANKLE,0.3915,0.906,-0.0306
9314,RIGHT_ANKLE,0.365,0.9095,0.0494
9314,LEFT_HEEL,0.3901,0.93,-0.0322
9314,RIGHT_HEEL,0.3752,0.9324,0.0468
9314,LEFT_FOOT_INDEX,0.3814,0.9673,-0.1902
9314,RIGHT_FOOT_INDEX,0.3411,0.9713,-0.109
9315,NOSE,0.3693,0.2729,-0.5327
9315,LEFT_EYE_INNER,0.3755,0.2536,-0.5206
9315,LEFT_EYE,0.3804,0.252,-0.5206
9315,LEFT_EYE_OUTER,0.3848,0.2504,-0.5206
9315,RIGHT_EYE_INNER,0.3619,0.2559,-0.5189
9315,RIGHT_EYE,0.3585,0.2558,-0.519
9315,RIGHT_EYE_OUTER,0.3549,0.2557,-0.519
9315,LEFT_EAR,0.3912,0.249,-0.3775
9315,RIGHT_EAR,0.3502,0.2547,-0.3727
9315,MOUTH_LEFT,0.3784,0.2858,-0.4718
9315,MOUTH_RIGHT,0.3635,0.2872,-0.4708
9315,LEFT_SHOULDER,0.4298,0.3339,-0.2586
9315,RIGHT_SHOULDER,0.3181,0.3384,-0.2155
9315,LEFT_ELBOW,0.4329,0.4696,-0.2083
9315,RIGHT_ELBOW,0.3181,0.4588,-0.169
9315,LEFT_WRIST,0.3929,0.5656,-0.3127
9315,RIGHT_WRIST,0.343,0.5544,-0.3087
9315,LEFT_PINKY,0.3878,0.6031,-0.3561
9315,RIGHT_PINKY,0.3464,0.5882,-0.3516
9315,LEFT_INDEX,0.3732,0.5976,-0.3861
9315,RIGHT_INDEX,0.3546,0.5849,-0.3831
9315,LEFT_THUMB,0.3725,0.5858,-0.3246
9315,RIGHT_THUMB,0.3545,0.5708,-0.3225
9315,LEFT_HIP,0.4127,0.5428,-0.0371
9315,RIGHT_HIP,0.3494,0.5389,0.0371
9315,LEFT_KNEE,0.3937,0.7309,-0.1015
9315,RIGHT_KNEE,0.3531,0.7261,-0.0297
9315,LEFT_ANKLE,0.3906,0.905,-0.0046
9315,RIGHT_ANKLE,0.3644,0.9109,0.0642
9315,LEFT_HEEL,0.39,0.9302,-0.0053
9315,RIGHT_HEEL,0.3749,0.9339,0.064
9315,LEFT_FOOT_INDEX,0.3827,0.9678,-0.1636
9315,RIGHT_FOOT_INDEX,0.3401,0.9735,-0.0946
9316,NOSE,0.3638,0.273,-0.523
9316,LEFT_EYE_INNER,0.3702,0.2538,-0.5113
9316,LEFT_EYE,0.3753,0.2522,-0.5113
9316,LEFT_EYE_OUTER,0.38,0.2506,-0.5113
9316,RIGHT_EYE_INNER,0.357,0.256,-0.5084
9316,RIGHT_EYE,0.3538,0.256,-0.5085
9316,RIGHT_EYE_OUTER,0.3495,0.2558,-0.5086
9316,LEFT_EAR,0.3867,0.2491,-0.3722
9316,RIGHT_EAR,0.3455,0.2547,-0.362
9316,MOUTH_LEFT,0.3734,0.2859,-0.4638
9316,MOUTH_RIGHT,0.3583,0.2873,-0.4612
9316,LEFT_SHOULDER,0.426,0.3341,-0.2579
9316,RIGHT_SHOULDER,0.3141,0.3393,-0.2053
9316,LEFT_ELBOW,0.4309,0.4699,-0.2048
9316,RIGHT_ELBOW,0.3148,0.4591,-0.1529
9316,LEFT_WRIST,0.3933,0.5671,-0.3033
9316,RIGHT_WRIST,0.3412,0.5548,-0.2914
9316,LEFT_PINKY,0.3884,0.6034,-0.3462
9316,RIGHT_PINKY,0.3446,0.5885,-0.3333
9316,LEFT_INDEX,0.3717,0.5975,-0.3767
9316,RIGHT_INDEX,0.3531,0.5854,-0.3664
9316,LEFT_THUMB,0.3706,0.5858,-0.3152
9316,RIGHT_THUMB,0.3529,0.5718,-0.3061
9316,LEFT_HIP,0.4105,0.543,-0.0427
9316,RIGHT_HIP,0.3481,0.54,0.0427
9316,LEFT_KNEE,0.392,0.7316,-0.1071
9316,RIGHT_KNEE,0.3513,0.7262,-0.012
9316,LEFT_ANKLE,0.3894,0.9045,-0.0178
9316,RIGHT_ANKLE,0.3645,0.9108,0.0762
9316,LEFT_HEEL,0.3901,0.9303,-0.0185
9316,RIGHT_HEEL,0.3756,0.9342,0.0761
9316,LEFT_FOOT_INDEX,0.3806,0.9675,-0.1696
9316,RIGHT_FOOT_INDEX,0.3382,0.9734,-0.0755
9317,NOSE,0.3588,0.2747,-0.4566
9317,LEFT_EYE_INNER,0.365,0.2555,-0.4447
9317,LEFT_EYE,0.37,0.2541,-0.4447
9317,LEFT_EYE_OUTER,0.3751,0.2527,-0.4448
9317,RIGHT_EYE_INNER,0.3522,0.2577,-0.4418
9317,RIGHT_EYE,0.3489,0.2578,-0.4419
9317,RIGHT_EYE_OUTER,0.3444,0.2578,-0.4419
9317,LEFT_EAR,0.3822,0.2511,-0.3062
9317,RIGHT_EAR,0.3411,0.2572,-0.2958
9317,MOUTH_LEFT,0.3685,0.2874,-0.3976
9317,MOUTH_RIGHT,0.3536,0.2882,-0.3949
9317,LEFT_SHOULDER,0.4218,0.3342,-0.2028
9317,RIGHT_SHOULDER,0.3111,0.3412,-0.1459
9317,LEFT_ELBOW,0.4294,0.4697,-0.1563
9317,RIGHT_ELBOW,0.3128,0.4599,-0.1011
9317,LEFT_WRIST,0.394,0.5676,-0.275
9317,RIGHT_WRIST,0.3378,0.5548,-0.2441
9317,LEFT_PINKY,0.3904,0.6034,-0.3223
9317,RIGHT_PINKY,0.3402,0.5892,-0.2851
9317,LEFT_INDEX,0.373,0.598,-0.3559
9317,RIGHT_INDEX,0.3483,0.5863,-0.3178
9317,LEFT_THUMB,0.3715,0.5865,-0.2891
9317,RIGHT_THUMB,0.3488,0.5728,-0.2586
9317,LEFT_HIP,0.4086,0.5437,-0.0441
9317,RIGHT_HIP,0.3477,0.5432,0.0442
9317,LEFT_KNEE,0.3906,0.7322,-0.1544
9317,RIGHT_KNEE,0.3513,0.7362,-0.0026
9317,LEFT_ANKLE,0.3898,0.8907,-0.0118
9317,RIGHT_ANKLE,0.3655,0.9124,0.0783
9317,LEFT_HEEL,0.3906,0.9082,-0.0054
9317,RIGHT_HEEL,0.3791,0.9374,0.078
9317,LEFT_FOOT_INDEX,0.3819,0.9511,-0.1572
9317,RIGHT_FOOT_INDEX,0.3373,0.9754,-0.0652
9318,NOSE,0.3526,0.2773,-0.4618
9318,LEFT_EYE_INNER,0.3581,0.2579,-0.45
9318,LEFT_EYE,0.3629,0.2563,-0.45
9318,LEFT_EYE_OUTER,0.368,0.2549,-0.4501
9318,RIGHT_EYE_INNER,0.3462,0.2604,-0.4474
9318,RIGHT_EYE,0.3423,0.2606,-0.4475
9318,RIGHT_EYE_OUTER,0.3381,0.2608,-0.4475
9318,LEFT_EAR,0.3762,0.2529,-0.3157
9318,RIGHT_EAR,0.336,0.2602,-0.3063
9318,MOUTH_LEFT,0.3622,0.2892,-0.405
9318,MOUTH_RIGHT,0.3479,0.2901,-0.4028
9318,LEFT_SHOULDER,0.4186,0.3346,-0.1963
9318,RIGHT_SHOULDER,0.3072,0.342,-0.1619
9318,LEFT_ELBOW,0.4277,0.4692,-0.1294
9318,RIGHT_ELBOW,0.3095,0.4602,-0.1228
9318,LEFT_WRIST,0.3988,0.5675,-0.2301
9318,RIGHT_WRIST,0.3364,0.555,-0.2473
9318,LEFT_PINKY,0.3949,0.6035,-0.2688
9318,RIGHT_PINKY,0.3375,0.5904,-0.2875
9318,LEFT_INDEX,0.3785,0.6,-0.3039
9318,RIGHT_INDEX,0.3469,0.5875,-0.321
9318,LEFT_THUMB,0.3769,0.5876,-0.2444
9318,RIGHT_THUMB,0.348,0.5741,-0.2594
9318,LEFT_HIP,0.4054,0.5442,-0.0389
9318,RIGHT_HIP,0.3448,0.545,0.0388
9318,LEFT_KNEE,0.3883,0.7327,-0.1064
9318,RIGHT_KNEE,0.3503,0.7352,-0.0139
9318,LEFT_ANKLE,0.3904,0.8923,0.0008
9318,RIGHT_ANKLE,0.3641,0.9119,0.0747
9318,LEFT_HEEL,0.391,0.9115,0.0028
9318,RIGHT_HEEL,0.3759,0.9333,0.0749
9318,LEFT_FOOT_INDEX,0.3856,0.9575,-0.1465
9318,RIGHT_FOOT_INDEX,0.3382,0.9751,-0.0727
9319,NOSE,0.3483,0.2817,-0.5093
9319,LEFT_EYE_INNER,0.3536,0.2623,-0.4987
9319,LEFT_EYE,0.3583,0.2606,-0.4987
9319,LEFT_EYE_OUTER,0.3634,0.2591,-0.4988
9319,RIGHT_EYE_INNER,0.3419,0.2645,-0.4974
9319,RIGHT_EYE,0.3378,0.2647,-0.4975
9319,RIGHT_EYE_OUTER,0.3337,0.2647,-0.4976
9319,LEFT_EAR,0.3718,0.2567,-0.3612
9319,RIGHT_EAR,0.3317,0.2635,-0.3595
9319,MOUTH_LEFT,0.3576,0.2928,-0.4501
9319,MOUTH_RIGHT,0.3434,0.2938,-0.45
9319,LEFT_SHOULDER,0.4148,0.3348,-0.2154
9319,RIGHT_SHOULDER,0.3025,0.3426,-0.2199
9319,LEFT_ELBOW,0.4262,0.4684,-0.1416
9319,RIGHT_ELBOW,0.306,0.4631,-0.1658
9319,LEFT_WRIST,0.4011,0.5694,-0.2423
9319,RIGHT_WRIST,0.3339,0.5575,-0.2892
9319,LEFT_PINKY,0.3952,0.6095,-0.2793
9319,RIGHT_PINKY,0.3337,0.5945,-0.3308
9319,LEFT_INDEX,0.3808,0.6069,-0.3159
9319,RIGHT_INDEX,0.3424,0.5906,-0.3613
9319,LEFT_THUMB,0.3789,0.5927,-0.2566
9319,RIGHT_THUMB,0.3444,0.5765,-0.3015
9319,LEFT_HIP,0.4027,0.5443,-0.0272
9319,RIGHT_HIP,0.3422,0.545,0.0271
9319,LEFT_KNEE,0.3859,0.7357,-0.0771
9319,RIGHT_KNEE,0.3477,0.7336,-0.0378
9319,LEFT_ANKLE,0.3879,0.9021,0.004
9319,RIGHT_ANKLE,0.3652,0.9129,0.0356
9319,LEFT_HEEL,0.3891,0.9291,0.0088
9319,RIGHT_HEEL,0.3758,0.9332,0.035
9319,LEFT_FOOT_INDEX,0.3858,0.9591,-0.1427
9319,RIGHT_FOOT_INDEX,0.3392,0.9748,-0.1253
9320,NOSE,0.3439,0.2841,-0.5129
9320,LEFT_EYE_INNER,0.3491,0.2647,-0.5029
9320,LEFT_EYE,0.3538,0.2629,-0.5029
9320,LEFT_EYE_OUTER,0.3589,0.2613,-0.5029
9320,RIGHT_EYE_INNER,0.3376,0.2669,-0.4999
9320,RIGHT_EYE,0.3336,0.2672,-0.5
9320,RIGHT_EYE_OUTER,0.3296,0.2674,-0.5
9320,LEFT_EAR,0.3676,0.2592,-0.3696
9320,RIGHT_EAR,0.3281,0.2663,-0.3597
9320,MOUTH_LEFT,0.3533,0.2951,-0.4559
9320,MOUTH_RIGHT,0.3394,0.2964,-0.4534
9320,LEFT_SHOULDER,0.4119,0.3362,-0.2302
9320,RIGHT_SHOULDER,0.3003,0.3457,-0.224
9320,LEFT_ELBOW,0.4249,0.4696,-0.1452
9320,RIGHT_ELBOW,0.303,0.4699,-0.17
9320,LEFT_WRIST,0.4018,0.5752,-0.2479
9320,RIGHT_WRIST,0.333,0.5668,-0.2875
9320,LEFT_PINKY,0.4009,0.6154,-0.2859
9320,RIGHT_PINKY,0.3317,0.6032,-0.3264
9320,LEFT_INDEX,0.3894,0.6128,-0.3214
9320,RIGHT_INDEX,0.3411,0.5995,-0.3599
9320,LEFT_THUMB,0.3856,0.5996,-0.2619
9320,RIGHT_THUMB,0.3437,0.585,-0.3011
9320,LEFT_HIP,0.3999,0.5513,-0.0262
9320,RIGHT_HIP,0.3393,0.5545,0.026
9320,LEFT_KNEE,0.3857,0.7516,-0.0726
9320,RIGHT_KNEE,0.3436,0.7463,0.0055
9320,LEFT_ANKLE,0.3884,0.9215,0.0255
9320,RIGHT_ANKLE,0.3638,0.9147,0.1058
9320,LEFT_HEEL,0.3885,0.9433,0.0273
9320,RIGHT_HEEL,0.373,0.9339,0.1069
9320,LEFT_FOOT_INDEX,0.3862,0.9682,-0.1239
9320,RIGHT_FOOT_INDEX,0.3393,0.9748,-0.0438
9321,NOSE,0.3419,0.2881,-0.5988
9321,LEFT_EYE_INNER,0.3472,0.2688,-0.5912
9321,LEFT_EYE,0.3521,0.2671,-0.5912
9321,LEFT_EYE_OUTER,0.3571,0.2653,-0.5912
9321,RIGHT_EYE_INNER,0.3352,0.2712,-0.5873
9321,RIGHT_EYE,0.3312,0.2714,-0.5874
9321,RIGHT_EYE_OUTER,0.3269,0.2717,-0.5875
9321,LEFT_EAR,0.3655,0.2623,-0.4559
9321,RIGHT_EAR,0.3247,0.2704,-0.4416
9321,MOUTH_LEFT,0.3514,0.2991,-0.5398
9321,MOUTH_RIGHT,0.337,0.3009,-0.5359
9321,LEFT_SHOULDER,0.4105,0.3369,-0.3063
9321,RIGHT_SHOULDER,0.2969,0.3486,-0.287
9321,LEFT_ELBOW,0.4244,0.472,-0.2202
9321,RIGHT_ELBOW,0.3022,0.4749,-0.2244
9321,LEFT_WRIST,0.4021,0.5837,-0.307
9321,RIGHT_WRIST,0.3331,0.5788,-0.3351
9321,LEFT_PINKY,0.405,0.6219,-0.3448
9321,RIGHT_PINKY,0.332,0.6143,-0.3727
9321,LEFT_INDEX,0.3935,0.6191,-0.3816
9321,RIGHT_INDEX,0.3413,0.6118,-0.4092
9321,LEFT_THUMB,0.3895,0.6062,-0.3214
